date,reviewer,text,stars,company
2022-04-11T18:34:49.000Z,Burce,"Ich korrigiere  meine Bewertung, weil ich habe einen Antwort von N26  auf meine Bewertung bekommen wo stand geschrieben wie ich Überweisung löschen kann, ist das nicht lächerlich.....erst DANN wenn ich schreibe schlechte Bewertung??? Wieso wissen Ihre Mitarbeiter das nicht? Ich habe ganze 20 Minuten geschrieben, dass das ist inakzeptabel.....die Mitarbeiterin hat ausdrücklich bestätigt es kann nicht mehr löschen und hat mir geraten an meine Partner wenden und er soll mir das Geld zurück überweisen!!!!!Das heißt N26 hat schlechte Service und dumme Mitarbeiter! Sorry für Unannehmlichkeiten aber  verbessern Sie Ihre Service.",2,/n26.com?languages=de
2022-04-10T05:17:18.000Z,Marco Holzfurtner,1a even better than my bank which i got 29 years,5,/n26.com?languages=de
2022-04-09T17:53:57.000Z,Darfichdas,Die bank ansicht ist gut. Aber dddie hat kein guten kunddenservice sehr sehr schlecht. Sie helfen gar nicht. Nur so ein Bot dddoof Sie intressieren sich nicht für anfragen,3,/n26.com?languages=de
2022-04-09T16:17:48.000Z,Bastian Schröder,"Kundensupport kann auch nach über einer Woche nicht helfen. Nachdem man eine neue Telefonnummer und neues Telefon hat, kann man nur noch über einen versuchten Abhebeversuch sich verifizieren. Dies hat 3 Mal nicht funktioniert. Ich bin enttäuscht",1,/n26.com?languages=de
2022-04-09T08:15:44.000Z,Hermann Martens,"Ich habe bis heute keine ausreichende Erklärung seitens N26 erhalten, warum drei Einkäufe bei EDEKA vom 18.02.22, die lt. Auskunft des Zahlungsdienstleisters „Paymorrow“ alle ohne die geringste Verzögerung sofort abgewickelt wurden, 7 bzw. 8 Tage danach meinem Konto wieder gutgeschrieben wurden und am 28.03.2022, also 4 1/2 Wochen (!!!) später einfach so neu belastet wurden und damit mein Konto ohne Information ins Minus brachten. Es handelt sich hierbei um ein Konto, das nur im Plus geführt werden darf und eine simple Nachricht hätte schon gereicht, dass sie eine Zahlung wie auch immer geartet sonst ablehnen müssten, so wie Rausch bei erteilten Sepa-Mandaten z. B. erfolgt. Statt dessen darf ich in diversen Chat-Anläufen, einem Telefonat und wer weiß wie vielen Nachrichten über das Portal immer anderen Personen die Situation neu schildern, um dann doch nur lapidare Ausreden zu erhalten, weil alle Kommunikationswege mit Zeichenbegrenzungen versehen sind und somit eine genaue Schilderung meiner Wünsche gar nicht möglich ist. Also nochmal: die App ist meiner Meinung nach absolut klasse, aber die Mitarbeiter machen echt alles kaputt.",1,/n26.com?languages=de
2022-04-09T05:52:06.000Z,Steve,"Seit Wochen werden eingänge trotz !RICHTIGER IBAN UND NAME! nicht gutgeschrieben, geldeingänge für mein Buisnesskonto werden abgelehnt und ich hocke auf Finanziellen schaden in höhe von meheren 10 Tausend euro. Kündigung wirde offiziell eingereicht pber N26, diese wird gnadenlos ignoriert. Der Chat lügt das sich die Balken biegen. Die 17€ gebühr nützen nichts da es in wirklichkeit keine Premium Hotline gibt, wenn man diese Anruft wird man auf den Chat verwiesen, eine riesige sauerei. VORSICHT VOR DIESER „BANK“",1,/n26.com?languages=de
2022-04-09T01:56:02.000Z,Thomas D,"Ich bin viele Jahre bei der N26 Bank die damals noch Wireless Bank hieß Kunde gewesen. In all den Jahren war ich super Zufrieden mit der Bank, vom Service bis hin zu allen was die Bank zu bieten hat. Im Dezember 2021 habe ich eine E-mail erhalten mit der gleichen Aufmachung und Design wie von der N26 Bank wo ich über den Link meine App aktualisieren soll. Habe ich gemacht und bin an meine Handy App weitergeleitet worden. alles erledigt habe ich gedacht. Ein Tag später habe ich eine Benachrichtigung erhalten das Ich 450 Euro mit Apple Pay eingezahlt haben soll. Ich habe ein Android Handy und kein Apple Handy. als ich die Bank App öffnete waren Tatsächlich 450 Euro eingezahlt worden und sofort wieder abgeholt worden von einer Bank in Barcelona, ich Wohne in Deutschland. Ich habe sofort am nächsten Morgen via Live Chat diesen Vorfall angesprochen das ich das nicht gewesen bin. Alles gut soweit es wird geprüft und ich sollte eine Anzeige bei der Polizei machen damit die N26 Bank Erlaubnis hat weiter Nachzuforschen, was ich dann auch gemacht habe. Ein paar Wochen später hab ich dann eine Mail von N26 erhalten wo man mich fristlos gekündigt hat wegen Verstoß der AGBs das traurige ist ich habe keine Auskunft darüber erhalten weswegen meine Bank App gesperrt so das ich den Live Chat fragen konnte keine Antwort auf meine E-mails und Telefonisch kann man die auch nicht erreichen. Kreditkarten gesperrt und das wars. Das finde ich keine nette Kündigung. Das heisst Wildfremde Menschen haben mein Konto gehackt Geld ein und auszahlen lassen und ich erhalte dafür noch eine Fristlose Kündigung. Vielen Dank N26Mit freundlichen GrußThomas.D.",1,/n26.com?languages=de
2022-04-08T20:59:50.000Z,Raik Schirmer,,5,/n26.com?languages=de
2022-04-08T19:48:14.000Z,Rainer Fischer,ALLE Fragen von mir wurden bestens gelöst. Bin mit demService von N26 sehr zufrieden.,5,/n26.com?languages=de
2022-04-08T15:26:36.000Z,Jens Lutschin,"Ich bin seit 2016 Kunde der Bank, erst mit einem Privat Konto, danach mit einem Geschäftskonto. Es hat alles prima funktioniert, sogar ein Dispo von 10.000 € wurde mir gewährt. Jetzt Urplötzlich am 06.04.2022 wurde zuerst mein Dispo gekündigt und auf Nachfrage zu den Gründen ( Konto ist mit mehreren Tsd. Euro immer wieder im Plus), wurde mir einfach das Konto zum 09.06.2022 gekündigt!!!…. Was ist da los??…. Keine Begründung nichts und das als langjähriger zuverlässiger Kunde…., einfach unfassbar…..!!!",1,/n26.com?languages=de
2022-04-12T09:15:54.000Z,Christian Fengler,"Ohne Grund wurde das Konto meiner Lebensgefährtin eingefroren und gekündigt. Es lässt sich niemand bei der Bank erreichen, keine Antwort auf Emails ( eine Woche Wartezeit bis jetzt).  Das schlimmste was einem an „Bank“ passieren kann !Edit1:Leider hat sich nach Kontaktaufnahme via sozialer Medien bis jetzt noch niemand finden lassen,der sich unserem Problem annehmen konnte. Es wurde im Live Chat eine erneute Konto Löschung angeboten, was überhaupt nicht zielführend war ,  da das Anliegen überhaupt nicht verstanden wurde ( Chat bot).Ihr habt meiner Lebensgefährtin gekündigt und alles gesperrt. Sie möchte gerne IHR Geld auf Ihr neues Konto!Edit2:Leider hat sich immer noch niemand auf emails oder via sozialer Medien dem Problem angenommen. Wir werden Anzeige erstatten und einen Rechtsanwalt einschalten. Es zeigt nur von hochgradiger unseriösität unter der Bewertung Hilfe an zu bieten , welche dann in kleinster Weise erfolgt! Es sind jetzt 12 Tage ohne eine Rückmeldung seitens der Bank vergangen.Ich kann nur jedem Empfehlen sich eine seriöse Bank zu suchen! Nicht n26 !",1,/n26.com?languages=de
2022-04-07T20:15:14.000Z,V Steffens,Keine HilfsbereitschaftUnflexibel und um Ausreden nicht verlegen,1,/n26.com?languages=de
2022-04-07T13:22:47.000Z,Miklosch Welka,"Nur hingehalten worden, bestimmt 10 mal meine Unterlagen geschickt und vertröstet worden. Da ist ja Vodafone sogar besser...... Armutszeugnis.... Wie haltet ihr eure Kunden?Bin total enttäuscht und kann es keinem empfehlen",1,/n26.com?languages=de
2022-04-11T06:59:40.000Z,Kevin Meier,Nie erreichbar der Chat kann wenig bis garnicht helfen Echtzeitüberweisung kostetet Gebühren.Es wird schneller hier geantwortet als auf wichtige E-Mails dann wird es nochmal ein Stern weniger 😡,1,/n26.com?languages=de
2022-04-07T08:19:32.000Z,Prasit Sit HK,GutIch habe gut Erfahrung gehabt,4,/n26.com?languages=de
2022-04-07T07:52:07.000Z,Besucher Alexander ,"Eher schwierig, N26 hat meines Erachtens sehr wenig den Kunden als Menschen auf dem Schirm. Wenn man mal wirklich ein Thema hat, das gesunden Menschenverstand und eine individuelle Entscheidung braucht ist keiner da.",1,/n26.com?languages=de
2022-04-07T07:50:02.000Z,Anne Wilkens,Imme wieder nur Worte Auch der reply dieser Bewertung NUR WORTEKeine Rückerstattung unberechtigt erworbener Zahlungen und kein neues Konto nachdem meins gelöscht wurde,1,/n26.com?languages=de
2022-04-06T16:19:30.000Z,K.T,"Der Kundenservice ist schlecht. Aber das ist ja hinlänglich bekannt. Leide macht n 26 nichts dagegen, obwohl man dafür bezahlt.",1,/n26.com?languages=de
2022-04-06T14:49:58.000Z,Greg M.,Schlecht Kommunikation und kompliziert Vorgänge! Sinnlose Handlungen und sehr unfaires Verhalten! Null Flexibilität! App usw gut.,1,/n26.com?languages=de
2022-04-06T14:49:27.000Z,Maximilian Schmidt,Mangelhafter Kundenservice. 2 Wochen ohne Antwort.,1,/n26.com?languages=de
2022-04-06T08:26:09.000Z,Alfred Walter,"My card had been hacked online.N26 took perfect care of the problem.Helpful!Thank you, N26",5,/n26.com?languages=de
2022-04-06T06:25:12.000Z,Andy,Greatful Bank Service !,5,/n26.com?languages=de
2022-04-05T14:54:46.000Z,Sven Often,"Diese Bank ist ein kundenfeindlicher Alptraum. Obwohl mein Kontostand weniger als 50.000€ beträgt (ab diesem Betrag wird laut AGB ein Verwahrentgeld fällig), berechnet man mir unbeirrt Negativzinsen und behauptet einfach, mein Kontostand beträgt mehr als 50.000€. Ich schreibe mir seit Tagen mit dem Kundensupport, aber keine Lösung. Die sehen einen anderen Kontostand als ich, unglaublich. Und somit muss ich Verwahrentgeld bezahlen. N26 verstößt damit gegen die eigenen AGB, einen Ansprechpartner gibt es nur im Chat (wenn man es schafft, sich am Chatbot vorbeizuantworten) oder per Mail. Abartig. Ich warne ausdrücklich vor N26. So und jetzt schicke ich denen noch ein paar Screenshots von meinem tatsächlichen Kontostand. Der weniger als 50.000€ beträgt !!!! Echt ein Witz, als ob die Muppets eine Bank eröffnet hätten...",1,/n26.com?languages=de
2022-04-05T09:44:16.000Z,Bernhard Berndl Paulitsch,"Habe mit meiner alten Karte Geld abheben wollen, habe aber vergessen das diese ja deaktiviert ist, bzw. habe ich dies nicht so mitbekommen. Dann wurde die Karte beim Bankomaten eingezogen, was zuerst etwas irritierte - dann den Support angeschrieben und um Aufklärung gebeten. Alles hat sich aufgeklärt, und im Nachhinein war dann alles OK! Es würde aber helfen, wenn es eine entsprechende Info geben würde, wenn eine Kart eingezogen wird! Alleine, schon wenn diese bei einem Diebstahl dann benützt werden würde!",4,/n26.com?languages=de
2022-04-05T08:43:56.000Z,Max MD,Ich würde 100 Minus Sterne geben ich kann nur jeden warnen sobald ihr da Geld drauf zahlt ist es weg ihr seht keinen Cent mehr davon Betrüger hoch drei,1,/n26.com?languages=de
2022-04-05T08:17:56.000Z,Nikolas Kehler,,5,/n26.com?languages=de
2022-04-04T22:34:49.000Z,Thomas Johannes Ordon,Ich nutze N26 seit mehreren Jahren und finde das Angebot als hilfreich.,3,/n26.com?languages=de
2022-04-05T09:02:24.000Z,Sarah,"Hallo, nach vielen Bewertungen geht es mir wohl nicht alleine so. Ich war 1 Jahr lang bei N26! Nie Probleme gehabt bis Januar 2022! Mir wurde unbegründet das Konto gesperrt, ich hab auf nichts mehr Zugriff! Gesperrt ist mein Konto seit dem 01.04.2022! Ich hab immerhin ein Kind zu versorgen, naja.. abgesehen davon hab ich Ende März eine Kündigung bekommen aus internen Gründen.. die Kündigung kam am 21.03.2022 wo sogar drin steht das ich mein Konto bis zum 22.05.2022 ohne Probleme nutzen kann!! Ich habe nun versucht 4 Tage mit dem Kundendienst zu kommunizieren, nur der ist so Inkompetent, das ich nach einer klaren Aussage abgewimmelt werde mit den Infos die ich bereits in meiner Nachricht geschildert habe, danach wird der Chat geschlossen. Dazu, wird einem gesagt, wer wären Prüfungen die durchgeführt werden, deshalb sperrt man mein Konto? Tut mir leid, aber in dem ganzen Jahr wo ich da Kunde war/bin wurden nie aber wirklich NIE!! Prüfungen durchgeführt also liebes nettes N26 Team hören sie auf ihre Kunden zu verarschen und auszunutzen! Es geht hier um Versorgung und Existenzen!Habe dann eine Beschwerde eingereicht, auf die wurde geantwortet aber auf die Antwort ihrer Kündigung kommt keine Antwort. Ich hab mich dann im Internet belesen, das N26 seit Jahren schon hart umstritten ist? Nicht wahr? Das unzählige Anwälte für ihre Mandanten das Geld zurück geklagt haben. Das vier Führungs Leute vor Gericht stehen weil sie mit Konten von Kunden Geldwäsche betrieben haben? Und nun, habe ich auch eine Anwältin eingeschaltet, denn ich kriege keine Antwort und ich komme immernoch nicht an mein Geld! Ich habe alles dokumentiert wie der Kundendienst war, genauso das ich keine Antwort habe auf meine Emails! Ich empfehle allen, die Probleme mit N26 haben sich direkt an eine Anwältin wenden die bereits Erfahrungen haben mit N26!Als Nachtrag: Nun hab ich eine Fristlose Kündigung bekommen, an mein Geld komme ich trotzdem nicht. Ehrlich, N26 macht sich lächerlich!",1,/n26.com?languages=de
2022-04-04T15:51:30.000Z,Wolfgang Haupt,"Sehr gut ,übersichtlich,viele Funktionen zum selber einstellen",5,/n26.com?languages=de
2022-04-04T13:34:42.000Z,Ch An Di,,1,/n26.com?languages=de
2022-04-04T09:13:31.000Z,Ottototto,Ich wurde gekündigt ohne triftigen Grund mein Gehalt ist auf dieses Konto gegangen ich kann weder meine Miete bezahlen noch mein Strom oder meinen Internetzugang ich hab eine Kündigung vom Vermieter bekommen meine Internetverbindung haben sie mir gesperrt somit kann ich nicht mehr im Home Office arbeiten und verliere gerade meinen Job. Und das alles weil man mich nicht an mein Gehalt ran lässt.,1,/n26.com?languages=de
2022-04-04T08:44:25.000Z,Niklas Janka,"Die Grundfunktionen sind super (keine Gebühren im Ausland, kostenfreie Abhebung etc.) bekommt man aber mittlerweile auch an anderen Stellen.Gibt es aber wirklich mal ein Problem (in meinem Fall ein Betrugsfall), ist man komplett aufgeschmissen. Der Kundendienst braucht Wochen und ist dann nicht hilfsbereit…",2,/n26.com?languages=de
